0Iteration,0AverageDiscountedReturn,0AverageReturn,0ExplainedVariance,0NumTrajs,0Entropy,0Perplexity,0StdReturn,0MaxReturn,0MinReturn,1Iteration,1AverageDiscountedReturn,1AverageReturn,1ExplainedVariance,1NumTrajs,1Entropy,1Perplexity,1StdReturn,1MaxReturn,1MinReturn,2Iteration,2AverageDiscountedReturn,2AverageReturn,2ExplainedVariance,2NumTrajs,2Entropy,2Perplexity,2StdReturn,2MaxReturn,2MinReturn,3Iteration,3AverageDiscountedReturn,3AverageReturn,3ExplainedVariance,3NumTrajs,3Entropy,3Perplexity,3StdReturn,3MaxReturn,3MinReturn,4Iteration,4AverageDiscountedReturn,4AverageReturn,4ExplainedVariance,4NumTrajs,4Entropy,4Perplexity,4StdReturn,4MaxReturn,4MinReturn,5Iteration,5AverageDiscountedReturn,5AverageReturn,5ExplainedVariance,5NumTrajs,5Entropy,5Perplexity,5StdReturn,5MaxReturn,5MinReturn,6Iteration,6AverageDiscountedReturn,6AverageReturn,6ExplainedVariance,6NumTrajs,6Entropy,6Perplexity,6StdReturn,6MaxReturn,6MinReturn,7Iteration,7AverageDiscountedReturn,7AverageReturn,7ExplainedVariance,7NumTrajs,7Entropy,7Perplexity,7StdReturn,7MaxReturn,7MinReturn,8Iteration,8AverageDiscountedReturn,8AverageReturn,8ExplainedVariance,8NumTrajs,8Entropy,8Perplexity,8StdReturn,8MaxReturn,8MinReturn,9Iteration,9AverageDiscountedReturn,9AverageReturn,9ExplainedVariance,9NumTrajs,9Entropy,9Perplexity,9StdReturn,9MaxReturn,9MinReturn,10Iteration,10AverageDiscountedReturn,10AverageReturn,10ExplainedVariance,10NumTrajs,10Entropy,10Perplexity,10StdReturn,10MaxReturn,10MinReturn,11Iteration,11AverageDiscountedReturn,11AverageReturn,11ExplainedVariance,11NumTrajs,11Entropy,11Perplexity,11StdReturn,11MaxReturn,11MinReturn,12Iteration,12AverageDiscountedReturn,12AverageReturn,12ExplainedVariance,12NumTrajs,12Entropy,12Perplexity,12StdReturn,12MaxReturn,12MinReturn,13Iteration,13AverageDiscountedReturn,13AverageReturn,13ExplainedVariance,13NumTrajs,13Entropy,13Perplexity,13StdReturn,13MaxReturn,13MinReturn,14Iteration,14AverageDiscountedReturn,14AverageReturn,14ExplainedVariance,14NumTrajs,14Entropy,14Perplexity,14StdReturn,14MaxReturn,14MinReturn,15Iteration,15AverageDiscountedReturn,15AverageReturn,15ExplainedVariance,15NumTrajs,15Entropy,15Perplexity,15StdReturn,15MaxReturn,15MinReturn,16Iteration,16AverageDiscountedReturn,16AverageReturn,16ExplainedVariance,16NumTrajs,16Entropy,16Perplexity,16StdReturn,16MaxReturn,16MinReturn,17Iteration,17AverageDiscountedReturn,17AverageReturn,17ExplainedVariance,17NumTrajs,17Entropy,17Perplexity,17StdReturn,17MaxReturn,17MinReturn,18Iteration,18AverageDiscountedReturn,18AverageReturn,18ExplainedVariance,18NumTrajs,18Entropy,18Perplexity,18StdReturn,18MaxReturn,18MinReturn,19Iteration,19AverageDiscountedReturn,19AverageReturn,19ExplainedVariance,19NumTrajs,19Entropy,19Perplexity,19StdReturn,19MaxReturn,19MinReturn,20Iteration,20AverageDiscountedReturn,20AverageReturn,20ExplainedVariance,20NumTrajs,20Entropy,20Perplexity,20StdReturn,20MaxReturn,20MinReturn,21Iteration,21AverageDiscountedReturn,21AverageReturn,21ExplainedVariance,21NumTrajs,21Entropy,21Perplexity,21StdReturn,21MaxReturn,21MinReturn,22Iteration,22AverageDiscountedReturn,22AverageReturn,22ExplainedVariance,22NumTrajs,22Entropy,22Perplexity,22StdReturn,22MaxReturn,22MinReturn,23Iteration,23AverageDiscountedReturn,23AverageReturn,23ExplainedVariance,23NumTrajs,23Entropy,23Perplexity,23StdReturn,23MaxReturn,23MinReturn,24Iteration,24AverageDiscountedReturn,24AverageReturn,24ExplainedVariance,24NumTrajs,24Entropy,24Perplexity,24StdReturn,24MaxReturn,24MinReturn,25Iteration,25AverageDiscountedReturn,25AverageReturn,25ExplainedVariance,25NumTrajs,25Entropy,25Perplexity,25StdReturn,25MaxReturn,25MinReturn,26Iteration,26AverageDiscountedReturn,26AverageReturn,26ExplainedVariance,26NumTrajs,26Entropy,26Perplexity,26StdReturn,26MaxReturn,26MinReturn,27Iteration,27AverageDiscountedReturn,27AverageReturn,27ExplainedVariance,27NumTrajs,27Entropy,27Perplexity,27StdReturn,27MaxReturn,27MinReturn,28Iteration,28AverageDiscountedReturn,28AverageReturn,28ExplainedVariance,28NumTrajs,28Entropy,28Perplexity,28StdReturn,28MaxReturn,28MinReturn,29Iteration,29AverageDiscountedReturn,29AverageReturn,29ExplainedVariance,29NumTrajs,29Entropy,29Perplexity,29StdReturn,29MaxReturn,29MinReturn,30Iteration,30AverageDiscountedReturn,30AverageReturn,30ExplainedVariance,30NumTrajs,30Entropy,30Perplexity,30StdReturn,30MaxReturn,30MinReturn,31Iteration,31AverageDiscountedReturn,31AverageReturn,31ExplainedVariance,31NumTrajs,31Entropy,31Perplexity,31StdReturn,31MaxReturn,31MinReturn,32Iteration,32AverageDiscountedReturn,32AverageReturn,32ExplainedVariance,32NumTrajs,32Entropy,32Perplexity,32StdReturn,32MaxReturn,32MinReturn,33Iteration,33AverageDiscountedReturn,33AverageReturn,33ExplainedVariance,33NumTrajs,33Entropy,33Perplexity,33StdReturn,33MaxReturn,33MinReturn,34Iteration,34AverageDiscountedReturn,34AverageReturn,34ExplainedVariance,34NumTrajs,34Entropy,34Perplexity,34StdReturn,34MaxReturn,34MinReturn,35Iteration,35AverageDiscountedReturn,35AverageReturn,35ExplainedVariance,35NumTrajs,35Entropy,35Perplexity,35StdReturn,35MaxReturn,35MinReturn,36Iteration,36AverageDiscountedReturn,36AverageReturn,36ExplainedVariance,36NumTrajs,36Entropy,36Perplexity,36StdReturn,36MaxReturn,36MinReturn,37Iteration,37AverageDiscountedReturn,37AverageReturn,37ExplainedVariance,37NumTrajs,37Entropy,37Perplexity,37StdReturn,37MaxReturn,37MinReturn,38Iteration,38AverageDiscountedReturn,38AverageReturn,38ExplainedVariance,38NumTrajs,38Entropy,38Perplexity,38StdReturn,38MaxReturn,38MinReturn,39Iteration,39AverageDiscountedReturn,39AverageReturn,39ExplainedVariance,39NumTrajs,39Entropy,39Perplexity,39StdReturn,39MaxReturn,39MinReturn,40Iteration,40AverageDiscountedReturn,40AverageReturn,40ExplainedVariance,40NumTrajs,40Entropy,40Perplexity,40StdReturn,40MaxReturn,40MinReturn,41Iteration,41AverageDiscountedReturn,41AverageReturn,41ExplainedVariance,41NumTrajs,41Entropy,41Perplexity,41StdReturn,41MaxReturn,41MinReturn,42Iteration,42AverageDiscountedReturn,42AverageReturn,42ExplainedVariance,42NumTrajs,42Entropy,42Perplexity,42StdReturn,42MaxReturn,42MinReturn,0AveragePolicyStd,1AveragePolicyStd,2AveragePolicyStd,3AveragePolicyStd,4AveragePolicyStd,5AveragePolicyStd,6AveragePolicyStd,7AveragePolicyStd,8AveragePolicyStd,9AveragePolicyStd,10AveragePolicyStd,11AveragePolicyStd,12AveragePolicyStd,13AveragePolicyStd,14AveragePolicyStd,15AveragePolicyStd,16AveragePolicyStd,17AveragePolicyStd,18AveragePolicyStd,19AveragePolicyStd,20AveragePolicyStd,21AveragePolicyStd,22AveragePolicyStd,23AveragePolicyStd,24AveragePolicyStd,25AveragePolicyStd,26AveragePolicyStd,27AveragePolicyStd,28AveragePolicyStd,29AveragePolicyStd,30AveragePolicyStd,31AveragePolicyStd,32AveragePolicyStd,33AveragePolicyStd,34AveragePolicyStd,35AveragePolicyStd,36AveragePolicyStd,37AveragePolicyStd,38AveragePolicyStd,39AveragePolicyStd,40AveragePolicyStd,41AveragePolicyStd,42AveragePolicyStd,KLPenalty0,KLPenalty1,KLPenalty2,KLPenalty3,KLPenalty4,KLPenalty5,KLPenalty6,KLPenalty7,KLPenalty8,KLPenalty9,KLPenalty10,KLPenalty11,KLPenalty12,KLPenalty13,KLPenalty14,KLPenalty15,KLPenalty16,KLPenalty17,KLPenalty18,KLPenalty19,KLPenalty20,KLPenalty21,KLPenalty22,KLPenalty23,KLPenalty24,KLPenalty25,KLPenalty26,KLPenalty27,KLPenalty28,KLPenalty29,KLPenalty30,KLPenalty31,KLPenalty32,KLPenalty33,KLPenalty34,KLPenalty35,KLPenalty36,KLPenalty37,KLPenalty38,KLPenalty39,KLPenalty40,KLPenalty41,KLPenalty42,Iteration,AverageDiscountedReturn,AverageReturn,ExplainedVariance,NumTrajs,Entropy,Perplexity,StdReturn,MaxReturn,MinReturn,TestIteration,TestAverageDiscountedReturn,TestAverageReturn,TestExplainedVariance,TestNumTrajs,TestEntropy,TestPerplexity,TestStdReturn,TestMaxReturn,TestMinReturn,Time,ItrTime
0,5076.613509520323,5076.613509520322,2.1094237467877974e-15,411,5.675753,291.70795,2183.0236854043974,21239.53827187987,618.3240097300315,0,5056.861513386083,5056.861513386083,2.4424906541753444e-15,411,5.675753,291.70795,1802.7782596797076,13258.537688548617,559.8797813434434,0,5202.96149013392,5202.96149013392,2.3314683517128287e-15,410,5.675753,291.70795,1870.3107855997787,17339.221208766845,1589.844739970652,0,3982.252018823419,3982.252018823419,3.219646771412954e-15,411,5.675753,291.70795,1803.2039838847493,11797.94765377022,694.8374735230994,0,3890.0748863295503,3890.0748863295503,3.9968028886505635e-15,411,5.675753,291.70795,1489.4785265930648,9355.603040060114,629.8008021719131,0,1979.890864756506,1979.890864756506,1.2545520178264269e-14,411,5.675753,291.70795,1016.4729928406675,6581.986413408607,379.5722910618721,0,5309.597907628729,5309.597907628729,2.3314683517128287e-15,411,5.675753,291.70795,1881.080054102345,17302.683190790754,1547.622198733681,0,7449.463906471627,7449.463906471627,7.771561172376096e-16,411,5.675753,291.70795,3340.476144026188,32542.40941333502,1468.8361463091233,0,4172.606353129708,4172.606353129708,3.3306690738754696e-15,411,5.675753,291.70795,1568.5829300427013,13366.847832852249,1065.4879804505022,0,2494.317698168131,2494.3176981681313,7.66053886991358e-15,411,5.675753,291.70795,1283.711858880336,7171.641123542767,344.0663561850291,0,5372.640371788495,5372.640371788495,2.220446049250313e-15,411,5.675753,291.70795,1945.7149808010665,19458.754437411913,849.1843182675071,0,4280.640609763349,4280.640609763349,3.552713678800501e-15,411,5.675753,291.70795,1470.495279774172,9182.805767347823,731.3621873796383,0,5840.107921286049,5840.107921286049,1.6653345369377348e-15,411,5.675753,291.70795,2398.21403367124,22385.009286491182,1188.206914736902,0,1531.76396424223,1531.76396424223,2.4868995751603507e-14,411,5.675753,291.70795,689.1846184430035,4928.033208050619,426.3876606047097,0,5488.013725770424,5488.013725770424,1.9984014443252818e-15,411,5.675753,291.70795,2093.713204915536,16270.07648329515,1056.488786284643,0,2223.803126862478,2223.803126862478,1.0325074129013956e-14,411,5.675753,291.70795,1016.9514887392696,7333.056261847128,683.560877657899,0,4485.675271794614,4485.675271794614,2.9976021664879227e-15,411,5.675753,291.70795,1711.0292540427404,13536.590259346392,855.436930679369,0,5491.976519815669,5491.976519815669,1.6653345369377348e-15,411,5.675753,291.70795,2638.952810592123,20459.50681055568,948.928399707402,0,3465.9115243561523,3465.9115243561523,4.218847493575595e-15,411,5.675753,291.70795,1564.5118168335687,10803.151042248075,417.46955357585205,0,5644.551079963135,5644.551079963135,1.9984014443252818e-15,411,5.675753,291.70795,2100.779878515968,14774.388456677438,1313.1332711490481,0,2513.1278064290927,2513.1278064290937,7.549516567451064e-15,411,5.675753,291.70795,1260.450805090462,7477.793457406967,433.9755820062305,0,5265.1474288872405,5265.147428887239,1.7763568394002505e-15,411,5.675753,291.70795,2530.4308888281216,17657.491914994094,721.5471142714442,0,3723.192563545358,3723.192563545358,3.885780586188048e-15,411,5.675753,291.70795,1603.8279731253867,9645.671226662964,501.5515667001871,0,5474.271484447964,5474.271484447965,2.1094237467877974e-15,411,5.675753,291.70795,2027.625029396884,16540.50928169748,727.4044957707744,0,4167.181340109404,4167.181340109404,2.9976021664879227e-15,411,5.675753,291.70795,1840.3647826267386,12644.026568729363,572.745473070066,0,3297.591365309828,3297.591365309828,4.884981308350689e-15,411,5.675753,291.70795,1468.6392556680914,11523.47313342582,602.0277769266262,0,6590.633398003361,6590.633398003361,9.992007221626409e-16,411,5.675753,291.70795,3041.00127745657,26935.7431160458,1049.573815177763,0,7661.042748103329,7661.04274810333,7.771561172376096e-16,411,5.675753,291.70795,3565.8133170093683,30027.65358058576,1988.5768334565573,0,3567.644145730547,3567.644145730547,3.552713678800501e-15,411,5.675753,291.70795,1811.617776395501,9727.284082340364,483.52834693468907,0,4534.193558865221,4534.193558865221,2.6645352591003757e-15,411,5.675753,291.70795,1895.2272331929055,16726.872793292063,730.4353546953402,0,4130.174630322023,4130.174630322023,3.219646771412954e-15,411,5.675753,291.70795,1736.0161111509765,11404.7338989987,552.7500612896808,0,6806.8664088976175,6806.866408897616,1.3322676295501878e-15,411,5.675753,291.70795,2617.1365722339256,22642.993147775018,1755.6367121586352,0,5507.446378416058,5507.446378416058,1.9984014443252818e-15,411,5.675753,291.70795,2079.0584536095,18168.560645212736,566.5203752092361,0,4269.61925422453,4269.61925422453,3.3306690738754696e-15,411,5.675753,291.70795,1623.9217402698264,11227.252469321955,458.479616699345,0,5474.279849961833,5474.279849961833,2.220446049250313e-15,409,5.6757536,291.7081,1888.8446477315592,15534.9914718381,833.3251167867099,0,1870.125526981985,1870.125526981985,1.4988010832439613e-14,411,5.675753,291.70795,908.6055554432041,6106.929932874756,353.64975396456884,0,5266.389942606671,5266.389942606671,1.6653345369377348e-15,411,5.675753,291.70795,2595.0998806673438,20155.953351490243,509.4182543262563,0,2911.4528690904845,2911.452869090485,6.328271240363392e-15,411,5.675753,291.70795,1269.0215608923168,7473.567970736725,511.8440005388202,0,4197.323885968056,4197.323885968056,3.552713678800501e-15,411,5.675753,291.70795,1517.3281928366555,10872.462928814632,576.2018633274682,0,3447.793937333729,3447.793937333729,4.440892098500626e-15,411,5.675753,291.70795,1522.6681337070013,10114.413921047557,562.3529494236668,0,4128.5742972212,4128.5742972212,3.3306690738754696e-15,411,5.675753,291.70795,1684.097460363185,10845.515273989375,904.8940580027422,0,5343.4884123186,5343.4884123186,2.1094237467877974e-15,411,5.675753,291.70795,2034.556920741471,17895.617841989748,960.9143010201929,0,4504.977796475193,4504.977796475193,2.9976021664879227e-15,411,5.675753,291.70795,1743.9369853504518,10630.217375769009,752.6254884943194,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4560.635152462785,4560.635152462785,1.9984014443252818e-15,411,5.675753,291.70795,2410.1582797568835,18367.59808779869,452.33379149614734,0,6719.3642911723855,6719.3642911723855,0.4273964177754559,411,5.696093,297.70203,2782.6685503796043,28938.29908547407,1267.0345474111737,697.0890963077545,697.0890972614288
1,6677.963114277919,6677.963114277919,0.4432758692347073,411,5.6679697,289.4463,3146.6174701272976,27868.93277038158,610.8649230529161,1,6729.807211295411,6729.807211295411,0.45284111884851186,411,5.6380696,280.91992,3036.304155633908,32550.76536784873,518.017470689854,1,6725.932320253685,6725.932320253685,0.4443996765422825,411,5.678012,292.36758,2624.5818205240657,16717.122495286294,928.7558450197943,1,6626.601964199873,6626.601964199873,0.30489477748864424,411,5.6756907,291.68973,2937.081838576515,24967.72573714291,532.9509688248235,1,6506.717373114491,6506.717373114491,0.29297049425322896,411,5.7032704,299.84644,2555.0884979323864,18411.457512668327,706.1312956406277,1,6642.236351647203,6642.236351647203,-0.2418773916378436,411,5.6863084,294.8033,2723.3035763944636,29748.790582129233,792.5747492551669,1,6838.614420074435,6838.614420074435,0.48874296350819135,411,5.6528726,285.10928,2805.5366549801615,21793.579304220326,898.7509023784067,1,6636.508901854837,6636.508901854837,0.4696234760555702,411,5.6584525,286.70462,2899.349687944473,28201.64539600401,693.5333558556396,1,6698.409711556992,6698.409711556992,0.3002088440835804,411,5.691465,296.3274,3013.460236434541,30561.665280464833,834.8737159270785,1,6809.09176491403,6809.09176491403,-0.11426330280192776,411,5.6841135,294.15695,3113.095215554553,24831.841846832347,509.53892267198773,1,6669.403637151185,6669.403637151185,0.5132772449792504,411,5.6536355,285.32687,2787.861371451264,19986.61582650892,480.60286589911834,1,6827.6683484854,6827.6683484854,0.3698796376460579,411,5.6282377,278.17148,2857.562824898475,22131.975156508364,1632.0435793127017,1,6719.545047179542,6719.545047179542,0.44435492899305196,411,5.6790824,292.68076,3448.3081978608475,30804.149244404063,460.48407072758874,1,6638.336376544102,6638.336376544102,-0.176396996339637,411,5.684533,294.28043,3204.623596142052,25450.96754734723,895.7225394870532,1,6822.653977700141,6822.65397770014,0.46811077271720614,411,5.6722407,290.68515,2979.8230295230273,23980.82069973252,1293.8396217261725,1,6894.852805760845,6894.852805760845,-0.27133873699332756,411,5.695124,297.41373,3108.9440451353407,30353.459390827404,1139.7245342881943,1,6624.865304322647,6624.865304322647,0.38929647348329477,411,5.651141,284.6161,2979.427681564284,25615.858102823833,606.4323050310882,1,6542.028630572353,6542.028630572353,0.46128515857861097,411,5.7165904,303.8671,2854.8170016954095,20465.970077240778,1049.4249619269867,1,6697.414776435883,6697.414776435883,0.1678711595675576,411,5.709235,301.6403,2920.987950534909,32308.844200817937,1403.9399060170565,1,6890.106165121761,6890.106165121761,0.5071930271746569,411,5.6600547,287.16434,2824.45398632459,21292.567139896073,1407.1193492600003,1,6942.368192232841,6942.36819223284,-0.1544420768615795,411,5.717069,304.0126,3197.8538685084577,23902.078794901005,629.187961507457,1,6531.967736084456,6531.967736084457,0.43506310844928575,411,5.6900334,295.9035,2696.644138153693,22096.13227576845,1411.3242977317066,1,6528.873322886507,6528.873322886508,0.276521911822045,411,5.6740546,291.2129,2675.645955461234,20394.075188970444,1004.4168729609481,1,6818.884797397933,6818.884797397933,0.4478567490837082,411,5.6360955,280.3659,3268.1176499805606,24057.72728360952,385.6736882320356,1,6633.908287513064,6633.908287513063,0.3095093760218831,411,5.68586,294.6712,3129.0251543974045,32077.961726644175,687.7550863233073,1,6752.185659460289,6752.185659460289,0.11056421021379814,411,5.6698837,290.00082,2705.8310968678693,23958.85300276789,1234.5101903118764,1,6588.257055070267,6588.257055070266,0.5235467641750864,411,5.663861,288.2594,2841.802967450762,22485.894650147657,703.1894672148156,1,6500.410044426613,6500.410044426613,0.4607285401004365,411,5.661637,287.61905,2661.1911466020993,21825.390057699322,691.8459479575777,1,6922.155212360311,6922.155212360313,0.239564293695817,411,5.68061,293.12823,3178.439538757477,21506.689280457278,1030.5477725141393,1,6773.781687719804,6773.781687719804,0.38110950396646415,410,5.690568,296.06174,2967.0715419440944,18174.00276040147,1036.9207983019699,1,6729.328117242282,6729.328117242282,0.30470273194529773,411,5.6836247,294.0132,2938.949976189371,22852.236428512468,1556.4004235721156,1,6662.965071622622,6662.965071622622,0.5049777662798977,411,5.6656623,288.77917,3104.5358267014767,29576.03037341054,1264.3129890273224,1,6626.8513418119455,6626.851341811946,0.5131492069645247,411,5.6787114,292.57217,2788.719664254265,21826.243439381495,579.0236379351455,1,6701.967140813636,6701.967140813639,0.3887181824253586,411,5.6581416,286.6155,2811.5610083778024,23358.039208173544,801.374231200939,1,6990.782869043812,6990.782869043812,0.4750783260648651,411,5.672132,290.65356,3014.7240860428656,28168.32557597111,876.167398248321,1,6553.305919392482,6553.305919392482,-0.36115155545213296,411,5.684003,294.12442,2692.4378795734324,24821.47331018712,1213.0449398488336,1,6749.61227712193,6749.61227712193,0.5076138776821268,411,5.6687827,289.6817,2537.1598798643545,18493.238761701232,539.6309542192167,1,6867.945175310088,6867.945175310089,0.04747354399708392,411,5.677528,292.22614,3306.879074835348,27858.61981831639,591.6622035249203,1,6773.454680529069,6773.454680529069,0.3284620663772201,411,5.697533,298.13104,2790.2248412093977,20875.797252609562,1170.3423816466868,1,6667.327410975186,6667.327410975186,0.1794254665898597,411,5.687623,295.19113,2817.8613910413123,20765.658253135494,1112.677967179965,1,6818.653317521495,6818.653317521495,0.30223330456372044,411,5.6686854,289.6535,2841.1272295830045,26363.329918366195,634.4772071676695,1,6561.963644172416,6561.963644172417,0.43673913430559563,410,5.6859384,294.69424,2993.8869696227343,24518.618555000936,798.8658358184706,1,6680.46435151098,6680.464351510981,0.39043181516881864,411,5.6711116,290.35712,2906.5570641218783,22657.56845662339,884.9844666240004,0.99812984,0.99065113,1.0005797,0.9999877,1.0070618,1.0026835,0.99437433,0.99570304,1.0039383,1.002113,0.9945172,0.9881941,1.0008353,1.0023154,0.9991406,1.0049647,0.9938663,1.0102874,1.0084105,0.99610555,1.0104685,1.0035858,0.9995903,0.9901935,1.002555,0.9985479,0.99703467,0.9965222,1.001298,1.0037671,1.0020103,0.9975978,1.000753,0.99561226,0.99912906,1.0020951,0.9983148,1.0004658,1.0054878,1.0029804,0.9982404,1.0025791,0.9988895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6638.698875967001,6638.698875967001,0.5558066734185652,411,5.696093,297.70203,2780.081117775204,21162.627298993986,1435.2808134632646,1,8822.28861549907,8822.28861549907,0.4323364365621333,411,5.6913686,296.29886,3943.7872786283374,29025.61355970119,1527.316044523648,811.5443468093872,114.39980816841125
